职位, 工资, 经验要求, 职位一级分类, 职位二级分类, 公司名称, 城市, 学历, 公司规模, 公司阶段, 公司业务领域
高级Java开发工程师-技术与数据服务部-保险金融方向, 15, 3, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
PHP开发工程师（数据科学部）, 11, 1, 技术, 后端开发, 浙江执御信息技术有限公司, 杭州, 大专, 150, 成长型, 移动互联网 · 数据服务
无线技术架构师-数据技术及产品-杭州, 32, 5, 技术, 移动开发, 阿里巴巴, 杭州, 本科, 2000, 上市公, 移动互联网
BI实习工程师-数据软件, 4, 不, 技术, dba, 合力亿捷, 北京, 本科, 500, 上市公, 移动互联网 · 企业服务
信用风险数据分析师, 10, 3, 金融, 风控, 有用分期, 深圳, 本科, 150, 成长型, 移动互联网 · 金融
高级数据分析师（跨境电商）, 15, 1, 设计, 用户研究, 网易, 杭州, 本科, 2000, 上市公, 移动互联网 · 游戏
数据分析师, 15, 1, 技术, dba, 百合网, 北京, 本科, 500, 初创型, 移动互联网
测试开发工程师-技术与数据服务部-支付研发部, 15, 3, 技术, 测试, 京东金融, 北京, 本科, 2000, 上市公, 金融
数据分析师, 5, 1, 市场与销售, 市场/营销, 美媛春, 广州, 大专, 500, 初创型, 电子商务
数据分析师, 22, 3, 产品, 产品经理, 随身云, 北京, 本科, 50, 成长型, 移动互联网 · 数据服务
安全数据分析师, 20, 3, 技术, 后端开发, 腾讯, 深圳, 本科, 2000, 上市公, 移动互联网  · 游戏
数据分析师, 20, 3, 金融, 风控, 小米, 北京, 本科, 2000, 成熟型, 移动互联网
电商数据分析员, 6, 1, 运营, 运营, 软通动力, 北京, 大专, 2000, 上市公, 移动互联网 · 企业服务
数据分析师, 8, 1, 技术, 项目管理, 智分享, 成都, 大专, 50, 成长型, 移动互联网
数据分析师, 11, 3, 设计, 用户研究, 美沃斯, 北京, 本科, 15, 初创型, 移动互联网 · 医疗健康
数据分析师, 7, 1, 设计, 用户研究, 财富恒瑞集团, 广州, 大专, 150, 初创型, 金融
数据分析师, 8, 1, 市场与销售, 市场/营销, 百度上海分公司, 上海, 本科, 2000, 上市公, 移动互联网 · 数据服务
APP运营岗-技术与数据服务部(005027), 21, 3, 运营, 运营, 京东金融, 北京, 本科, 2000, 上市公, 金融
DSP优化师／数据分析师－SH, 7, 1, 市场与销售, 市场/营销, 品友互动, 上海, 本科, 150, 成熟型, 数据服务 · 广告营销
.NET开发/数据工程师/程序员, 8, 1, 技术, 后端开发, 齐趣, 杭州, 学历不限, 15, 初创型, 移动互联网 · 游戏
数据统计分析、数据支持（百度好123部门）, 5, 1, 市场与销售, 市场/营销, 软通动力, 北京, 大专, 2000, 上市公, 移动互联网 · 企业服务
BI产品数据经理, 16, 3, 产品, 产品经理, 软帝联合, 武汉, 大专, 150, 成长型, 移动互联网 · 金融
手游数据分析师, 15, 不, 运营, 运营, 百度移动游戏, 北京, 本科, 2000, 上市公, 移动互联网
数据分析师, 14, 1, 金融, 风控, 人人网, 上海, 本科, 2000, 上市公, 社交网络 · 金融
数据分析师, 20, 1, 设计, 用户研究, 京东, 北京, 本科, 2000, 上市公, 电子商务
Java工程师-技术与数据服务部-网站研发方向, 22, 3, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
Android软件开发工程师 –数据媒体应用, 20, 3, 技术, 移动开发, NeuLion中国, 上海, 本科, 50, 上市公, 移动互联网 · 文化娱乐
中级JAVA开发工程师-数据软件, 7, 不, 技术, 后端开发, 合力亿捷, 南昌, 本科, 500, 上市公, 移动互联网 · 企业服务
地图数据评测工程师, 7, 1, 运营, 运营, 软通动力, 北京, 大专, 2000, 上市公, 移动互联网 · 企业服务
Think在线服务 数据分析师, 22, 3, 运营, 运营, 联想集团, 北京, 本科, 2000, 上市公, 移动互联网 · 数据服务
数据分析师（成都）, 15, 3, 设计, 用户研究, 京东金融, 成都, 本科, 2000, 上市公, 金融
MAPI-数据开发Java 高级工程师, 30, 3, 技术, 后端开发, 艺龙旅行网, 北京, 本科, 2000, 上市公, 移动互联网 · 旅游
Java数据研发工程师, 11, 1, 技术, 后端开发, 淘汽档口, 杭州, 本科, 500, 成长型, 电子商务
数据分析师/数据策略高级专员, 9, 1, 市场与销售, 市场/营销, 饿了么, 上海, 本科, 2000, 成熟型, 移动互联网 · 招聘
数据分析师, 12, 1, 设计, 用户研究, CBSI-爱卡汽车网, 北京, 本科, 500, 上市公, 文化娱乐
【美团网-酒店-数据组】数据挖掘工程师, 30, 3, 技术, 后端开发, 美团网, 北京, 本科, 2000, 成熟型, 移动互联网 · O2O
金融数据编辑（包吃住）, 2, 不, 运营, 编辑, vsat财经, 上海, 大专, 50, 初创型, 金融
数据开发岗-技术与数据服务部-支付研发方向, 22, 3, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
软件开发工程师-技术与数据服务部-众筹业务研发方向, 22, 5, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
数据分析师, 11, 1, 技术, 后端开发, 迈宁数据, 杭州, 本科, 15, 初创型, 金融 · 数据服务
产品助理（数据方向）, 11, 1, 产品, 产品经理, 尖叫设计, 上海, 本科, 15, 成长型, 电子商务 · O2O
数据分析师, 11, 1, 设计, 用户研究, 融360, 北京, 本科, 500, 成熟型, 移动互联网 · 金融
运营助理（偏数据）, 3, 1, 运营, 运营, 饿了么, 上海, 大专, 2000, 成熟型, 移动互联网
高级技术专家（数据引擎）-共享业务 - 数据应用, 30, 3, 技术, 后端开发, 阿里巴巴, 北京, 本科, 2000, 上市公, 移动互联网
数据分析师, 5, 应届毕业, 运营, 运营, 鑫茂荣信, 北京, 本科, 500, 成熟型, 移动互联网 · 金融
数据分析师, 11, 3, 设计, 用户研究, 1905电影网, 北京, 本科, 150, 初创型, 社交网络 · 文化娱乐
数据运营经理, 6, 1, 运营, 运营, 百度, 北京, 本科, 2000, 上市公, 移动互联网
财经数据编辑, 7, 1, 运营, 编辑, 金腾盈科技, 深圳, 大专, 50, 成长型, 金融
DBA数据工程师 国贸, 17, 3, 技术, dba, 中融民信, 北京, 本科, 2000, 成熟型, 移动互联网 · 金融
数据分析师-用户画像, 15, 1, 产品, 产品经理, 宜信公司, 上海, 本科, 2000, 成熟型, 移动互联网 · 金融
数据分析师, 20, 1, 设计, 用户研究, 宜信公司, 北京, 本科, 2000, 成熟型, 移动互联网 · 金融
DBA数据工程师, 7, 1, 技术, dba, 朋万科技, 成都, 大专, 50, 成长型, 游戏
Java开发工程师-技术与数据服务部-消费金融方向, 22, 3, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
高级Java开发工程师-技术与数据服务部-支付方向, 15, 3, 技术, 后端开发, 京东金融, 北京, 本科, 2000, 上市公, 金融
数据分析师（寻找一起奔跑的小伙伴）, 6, 1, 运营, 运营, 趣猜, 杭州, 大专, 15, 初创型, 移动互联网 · 社交网络
数据分析师, 15, 1, 技术, 后端开发, 京东到家, 北京, 本科, 500, 成熟型, O2O
高级java数据开发工程师/专家（蚂蚁金服 上海）, 27, 5, 技术, 后端开发, 车音网, 上海, 本科, 150, 成熟型, 移动互联网
网站数据分析师, 11, 1, 技术, 后端开发, 平安金融科技, 上海, 本科, 500, 上市公, 移动互联网 · 金融
